station_id,time_sign,x,y,tno2,temp,et,sp,tp,wd,ws,pop,building,road,ndvi,NO2
17,655,114.1805181,22.2801689,93.96179962,296.4709167,-0.087705389,100487.8516,0.022778926,-106.7338486,7.370311737,429.8672791,7206084,6894.862305,1186,73
18,655,114.1565745,22.2820584,100.7833023,296.4187622,-0.070219509,100482.7656,0.018364476,-106.9450912,7.205595493,83.59503174,8509086,8754.413086,1607,70
1,656,114.0201883,22.4449437,61.45246124,294.1571655,-0.018803623,101054.1094,2.73E-05,-117.0670166,5.419712067,47.30091095,3953495.75,4815.681152,2834,24
3,656,114.1258166,22.4969545,35.79818344,293.8972473,-0.072752446,100880.5625,6.71E-05,-116.3375854,4.995964527,156.3011627,3624076.25,5897.47168,4868,19
4,656,114.3581838,22.4712708,44.23622513,294.3631287,-0.035517935,101124.7422,5.95E-05,-111.5871658,5.762104511,2.127234221,199027.9844,417.5441284,-3000,9
5,656,114.2286697,22.309823,41.98042679,294.7752686,-0.082452781,100794.8516,0.00032219,-115.5414124,6.361109257,571.750061,3221332.75,5677.513184,2289,29
6,656,114.1572091,22.3310969,49.21001053,294.5022888,-0.077932678,100639.6953,0.000220088,-115.1345139,5.897012234,557.522583,10587726,6553.90625,3091,31
7,656,114.1269531,22.3568159,42.52854156,294.3520508,-0.083396301,100632.0859,0.000165505,-114.9847717,5.615958691,231.998703,2478207,5969.117676,2855,26
8,656,114.1120975,22.3716276,39.76427078,294.2774048,-0.082083993,100666.5313,0.000147493,-115.2655945,5.484939098,672.036499,5056594,6791.028809,2419,27
9,656,114.256814,22.3182558,42.36473083,294.848999,-0.08193481,100928.3281,0.000273256,-115.2540283,6.471314907,407.3021851,1751836.5,4787.187988,4898,10
10,656,113.9742504,22.3911527,61.18872833,294.4109497,-0.052591532,101181.0391,0.000109932,-116.7606049,5.772726059,297.4996643,2375346.5,5116.151367,2418,20
11,656,114.1820905,22.3764958,30.39678955,294.3496704,-0.079565905,100623.5625,0.000176819,-114.5550613,5.704897881,146.5195313,3542057.5,5773.041016,3203,18
12,656,114.16871,22.322169,51.3535881,294.5595093,-0.078275621,100652.0234,0.000256344,-115.3066177,5.999060154,747.2966919,14594804,7989.836426,1219,33
13,656,114.1412676,22.2848775,55.23352051,294.6242676,-0.055490643,100724.5547,0.000227335,-115.9221954,6.061816692,878.6085205,9484429,7007.274414,3177,25
14,656,114.1573973,22.2475352,52.4335289,294.8126221,-0.054222461,100791.3672,0.000340402,-116.7818832,6.359986782,65.48966217,3044803.5,3876.920654,4216,20
15,656,114.2167934,22.2827772,47.22719955,294.8417969,-0.08280737,100778.7422,0.000417622,-116.3116989,6.448371887,1421.89978,2995995.75,4814.834961,5715,20
16,656,113.9405757,22.2885187,57.83114624,294.6574402,-0.046846062,101066.6172,0.00022658,-116.1388702,6.298811913,45.69812012,965836.125,4032.332031,4305,17
17,656,114.1805181,22.2801689,54.97239304,294.773407,-0.079482153,100737.2578,0.000404746,-116.3864899,6.324328423,429.8672791,7206084,6894.862305,1186,61
18,656,114.1565745,22.2820584,56.15258408,294.6856384,-0.063813858,100731.625,0.000294956,-116.1181717,6.169296265,83.59503174,8509086,8754.413086,1607,59
1,657,114.0201883,22.4449437,177.9027557,294.9154968,-0.014854896,101034.7188,2.38E-06,-132.4369507,2.852899551,47.30091095,3953495.75,4815.681152,2834,48
3,657,114.1258166,22.4969545,132.8674316,294.6132507,-0.057487488,100861.2578,7.82E-06,-131.3709717,2.563367844,156.3011627,3624076.25,5897.47168,4868,48
4,657,114.3581838,22.4712708,81.60309601,295.1148071,-0.029910862,101113.0781,5.90E-06,-133.9667664,3.011512518,2.127234221,199027.9844,417.5441284,-3000,11
5,657,114.2286697,22.309823,85.63673401,295.7748718,-0.066197738,100795.7266,2.37E-05,-138.0218048,3.698526859,571.750061,3221332.75,5677.513184,2289,44
6,657,114.1572091,22.3310969,156.0458069,295.495697,-0.064217225,100637.4766,1.71E-05,-135.7019653,3.322465658,557.522583,10587726,6553.90625,3091,45
7,657,114.1269531,22.3568159,182.6305542,295.3174133,-0.068959482,100627.1328,1.35E-05,-134.2263947,3.094009876,231.998703,2478207,5969.117676,2855,41
8,657,114.1120975,22.3716276,198.7907104,295.211731,-0.067383431,100659.4922,1.22E-05,-133.6463165,2.992808342,672.036499,5056594,6791.028809,2419,47
10,657,113.9742504,22.3911527,236.4899445,295.2039185,-0.039798975,101164.9297,6.00E-06,-133.2953796,3.111496687,297.4996643,2375346.5,5116.151367,2418,43
12,657,114.16871,22.322169,142.6628723,295.5580139,-0.064081483,100650.6953,1.95E-05,-136.2679291,3.409463406,747.2966919,14594804,7989.836426,1219,67
13,657,114.1412676,22.2848775,177.1385956,295.5987854,-0.044238739,100723.2891,1.64E-05,-136.5930328,3.478413582,878.6085205,9484429,7007.274414,3177,37
14,657,114.1573973,22.2475352,132.0607147,295.787262,-0.041187711,100792.6563,2.33E-05,-138.2797089,3.747712612,65.48966217,3044803.5,3876.920654,4216,27
15,657,114.2167934,22.2827772,97.85791779,295.8401489,-0.064955942,100781,2.95E-05,-138.7090759,3.803375006,1421.89978,2995995.75,4814.834961,5715,39
16,657,113.9405757,22.2885187,297.572876,295.5364075,-0.037272755,101057.5625,9.12E-06,-134.1769409,3.486906052,45.69812012,965836.125,4032.332031,4305,35
17,657,114.1805181,22.2801689,124.6991882,295.7661438,-0.0623459,100738.6953,2.86E-05,-138.1207123,3.70922184,429.8672791,7206084,6894.862305,1186,65
18,657,114.1565745,22.2820584,153.7041626,295.6669617,-0.050435569,100731.4297,2.10E-05,-137.2145233,3.57276535,83.59503174,8509086,8754.413086,1607,70
1,658,114.0201883,22.4449437,107.2165375,297.4181824,-0.016197274,100942.2891,0.000994217,-62.58322906,2.394277334,47.30091095,3953495.75,4815.681152,2834,54
3,658,114.1258166,22.4969545,89.6277771,297.1592102,-0.06563545,100771.2031,0.00247872,36.36083984,2.270050764,156.3011627,3624076.25,5897.47168,4868,46
4,658,114.3581838,22.4712708,82.37203217,297.4058838,-0.033215683,101028.5547,0.000766438,-28.14049149,3.1566751,2.127234221,199027.9844,417.5441284,-3000,12
5,658,114.2286697,22.309823,54.06623459,297.7497559,-0.063916743,100716.5078,0.003718475,-176.2639771,3.677211285,571.750061,3221332.75,5677.513184,2289,52
6,658,114.1572091,22.3310969,78.34693909,297.60672,-0.065727867,100557.0313,0.004653107,-177.0516663,3.217018366,557.522583,10587726,6553.90625,3091,55
7,658,114.1269531,22.3568159,89.204422,297.5265503,-0.071979962,100545.125,0.005406849,-171.2551575,2.93648243,231.998703,2478207,5969.117676,2855,47
8,658,114.1120975,22.3716276,93.14121246,297.4830322,-0.071079284,100576.1641,0.005282128,-168.3110199,2.795030355,672.036499,5056594,6791.028809,2419,44
9,658,114.256814,22.3182558,48.8465004,297.7842102,-0.061784737,100849.0859,0.002915962,-176.2195892,3.79210043,407.3021851,1751836.5,4787.187988,4898,31
10,658,113.9742504,22.3911527,121.9808273,297.644165,-0.040378202,101072.6016,0.002874265,-131.7898712,2.61310339,297.4996643,2375346.5,5116.151367,2418,58
11,658,114.1820905,22.3764958,73.44143677,297.4872131,-0.070937276,100537.0078,0.004326457,-98.87497711,3.055485725,146.5195313,3542057.5,5773.041016,3203,37
12,658,114.16871,22.322169,74.06771851,297.6377258,-0.064889938,100570.6953,0.004490099,-176.8485718,3.315775871,747.2966919,14594804,7989.836426,1219,84
13,658,114.1412676,22.2848775,84.01449585,297.6920471,-0.043539453,100642.6016,0.003169435,-176.6289215,3.334780216,878.6085205,9484429,7007.274414,3177,32
14,658,114.1573973,22.2475352,74.87483978,297.8054199,-0.037778497,100712.875,0.002701852,-175.9549561,3.604347706,65.48966217,3044803.5,3876.920654,4216,25
15,658,114.2167934,22.2827772,54.4220314,297.8005676,-0.061721526,100702.2813,0.004056423,-175.9143524,3.73831296,1421.89978,2995995.75,4814.834961,5715,41
16,658,113.9405757,22.2885187,149.9372711,297.839386,-0.039410964,100969.5625,0.002195275,-177.6528778,2.936768293,45.69812012,965836.125,4032.332031,4305,43
17,658,114.1805181,22.2801689,66.56483459,297.7704468,-0.059710111,100659.5234,0.004156437,-176.0813751,3.602215767,429.8672791,7206084,6894.862305,1186,79
18,658,114.1565745,22.2820584,76.97081757,297.7247009,-0.048935346,100651.3359,0.003484738,-176.4047241,3.443017721,83.59503174,8509086,8754.413086,1607,76
1,659,114.0201883,22.4449437,186.8517303,298.3003235,-0.015597031,100711.3672,0.00312052,162.1283112,2.72877264,47.30091095,3953495.75,4815.681152,2834,47
3,659,114.1258166,22.4969545,137.4038696,298.0646057,-0.06304083,100541.3438,0.011558308,163.0513458,2.696464062,156.3011627,3624076.25,5897.47168,4868,35
4,659,114.3581838,22.4712708,50.62813187,298.2381287,-0.03127908,100799.2734,0.004838877,168.6858063,3.394837618,2.127234221,199027.9844,417.5441284,-3000,6
5,659,114.2286697,22.309823,90.38123322,298.5095825,-0.062645033,100489.5391,0.011028458,171.2164612,3.463920593,571.750061,3221332.75,5677.513184,2289,52
6,659,114.1572091,22.3310969,133.7740936,298.3744202,-0.065155327,100330.7266,0.012763106,168.9962311,3.178378105,557.522583,10587726,6553.90625,3091,48
7,659,114.1269531,22.3568159,141.6400909,298.3053589,-0.070344336,100318.625,0.014484148,167.5266876,3.009836912,231.998703,2478207,5969.117676,2855,41
8,659,114.1120975,22.3716276,144.4383392,298.2754517,-0.069155157,100349.1719,0.01439716,166.6405029,2.926663876,672.036499,5056594,6791.028809,2419,39
9,659,114.256814,22.3182558,81.87433624,298.5517273,-0.058025606,100621.375,0.009526658,171.8077087,3.551972866,407.3021851,1751836.5,4787.187988,4898,17
10,659,113.9742504,22.3911527,177.4538422,298.5064697,-0.037625264,100841.3438,0.006751169,162.7369385,2.826426029,297.4996643,2375346.5,5116.151367,2418,41
11,659,114.1820905,22.3764958,118.0771255,298.2816467,-0.070211858,100310.5703,0.013409826,168.3051605,3.122997999,146.5195313,3542057.5,5773.041016,3203,22
12,659,114.16871,22.322169,124.0212936,298.4018555,-0.064698845,100344.375,0.012430225,169.4615631,3.23609972,747.2966919,14594804,7989.836426,1219,76
13,659,114.1412676,22.2848775,101.9718094,298.4511414,-0.043537144,100415.7422,0.008420973,169.190033,3.228121996,878.6085205,9484429,7007.274414,3177,25
14,659,114.1573973,22.2475352,64.06395721,298.5498352,-0.038705993,100485.7188,0.007034671,170.257843,3.371919155,65.48966217,3044803.5,3876.920654,4216,18
15,659,114.2167934,22.2827772,82.37944794,298.5467224,-0.062097624,100475.3984,0.011212594,171.2648621,3.474255562,1421.89978,2995995.75,4814.834961,5715,40
16,659,113.9405757,22.2885187,81.50817871,298.7077942,-0.038794819,100739.7891,0.005055288,162.6349792,3.040416479,45.69812012,965836.125,4032.332031,4305,17
17,659,114.1805181,22.2801689,89.89839935,298.5169067,-0.060522091,100432.7813,0.011203534,170.5095978,3.383032799,429.8672791,7206084,6894.862305,1186,67
18,659,114.1565745,22.2820584,98.01457214,298.4787598,-0.049274359,100424.5078,0.009321586,169.7163696,3.290621519,83.59503174,8509086,8754.413086,1607,68
1,663,114.0201883,22.4449437,179.1338501,293.2721558,-0.016578229,101048.7578,3.73E-06,-112.7464523,4.511479378,47.30091095,3953495.75,4815.681152,2834,32
3,663,114.1258166,22.4969545,109.0515366,292.9797363,-0.06559182,100873,2.50E-05,-111.5889053,4.153072834,156.3011627,3624076.25,5897.47168,4868,24
4,663,114.3581838,22.4712708,68.1202774,293.3274841,-0.032221925,101119.8047,3.63E-05,-104.7746353,4.858982563,2.127234221,199027.9844,417.5441284,-3000,10
5,663,114.2286697,22.309823,121.4179459,293.7035522,-0.067370221,100796.5938,1.41E-05,-108.239769,5.301651955,571.750061,3221332.75,5677.513184,2289,42
6,663,114.1572091,22.3310969,137.0531464,293.4920959,-0.067202471,100639.6328,1.66E-05,-108.8811493,4.913074017,557.522583,10587726,6553.90625,3091,32
7,663,114.1269531,22.3568159,132.1312561,293.3808594,-0.073351815,100630.9609,1.83E-05,-109.3783798,4.678344727,231.998703,2478207,5969.117676,2855,35
8,663,114.1120975,22.3716276,122.4964142,293.3261719,-0.072375789,100664.6875,1.74E-05,-109.925148,4.565299034,672.036499,5056594,6791.028809,2419,27
9,663,114.256814,22.3182558,102.6013489,293.7604675,-0.066417284,100930.3047,1.50E-05,-107.7578659,5.404096603,407.3021851,1751836.5,4787.187988,4898,17
10,663,113.9742504,22.3911527,202.5875397,293.5306091,-0.044701915,101178.9141,1.27E-05,-112.451973,4.811095715,297.4996643,2375346.5,5116.151367,2418,28
11,663,114.1820905,22.3764958,110.0264359,293.3423767,-0.070633247,100621.5078,2.86E-05,-108.4748535,4.760953903,146.5195313,3542057.5,5773.041016,3203,21
12,663,114.16871,22.322169,138.5014191,293.536438,-0.066603072,100652.3906,1.56E-05,-108.8142166,4.996382236,747.2966919,14594804,7989.836426,1219,44
13,663,114.1412676,22.2848775,182.0906372,293.6109009,-0.045568086,100725.7578,7.12E-06,-109.4496918,5.039419651,878.6085205,9484429,7007.274414,3177,28
14,663,114.1573973,22.2475352,189.8354645,293.7715149,-0.041044123,100794.25,9.66E-07,-109.6856613,5.276250839,65.48966217,3044803.5,3876.920654,4216,30
15,663,114.2167934,22.2827772,137.0350647,293.7709961,-0.06561137,100781.4453,8.44E-06,-108.8506088,5.359443665,1421.89978,2995995.75,4814.834961,5715,28
16,663,113.9405757,22.2885187,238.8269653,293.7557373,-0.04229638,101068.5625,1.29E-05,-111.6366501,5.261930466,45.69812012,965836.125,4032.332031,4305,27
17,663,114.1805181,22.2801689,158.8641815,293.723999,-0.063200764,100739.6328,7.60E-06,-109.2437057,5.252120972,429.8672791,7206084,6894.862305,1186,59
18,663,114.1565745,22.2820584,173.9008026,293.6578979,-0.051521406,100733.3047,7.06E-06,-109.376358,5.126475334,83.59503174,8509086,8754.413086,1607,69
1,664,114.0201883,22.4449437,236.421463,294.5782776,-0.015696822,100838.6641,1.20E-05,-118.6211624,3.231418133,47.30091095,3953495.75,4815.681152,2834,43
3,664,114.1258166,22.4969545,166.7427216,294.3431091,-0.063689113,100664.1094,4.89E-05,-118.1509628,2.946257114,156.3011627,3624076.25,5897.47168,4868,46
4,664,114.3581838,22.4712708,109.8779297,294.9080811,-0.03101304,100913.3984,0.000127772,-120.1136703,3.459683895,2.127234221,199027.9844,417.5441284,-3000,11
5,664,114.2286697,22.309823,131.2225189,295.2172241,-0.062857114,100595.9063,0.000590155,-125.6141739,4.074234486,571.750061,3221332.75,5677.513184,2289,51
6,664,114.1572091,22.3310969,180.2011871,294.9397888,-0.064074188,100438.375,0.000311906,-122.6277618,3.67382741,557.522583,10587726,6553.90625,3091,47
7,664,114.1269531,22.3568159,189.5547028,294.7954407,-0.06939847,100428.5391,0.000157371,-120.7939835,3.436071873,231.998703,2478207,5969.117676,2855,40
8,664,114.1120975,22.3716276,187.4639587,294.7242737,-0.068376467,100461.25,9.96E-05,-120.1575699,3.333425045,672.036499,5056594,6791.028809,2419,43
9,664,114.256814,22.3182558,112.320282,295.3056335,-0.060109757,100728.8906,0.00063816,-126.0341034,4.159640312,407.3021851,1751836.5,4787.187988,4898,18
10,664,113.9742504,22.3911527,260.8516235,294.831543,-0.039768785,100969,2.72E-05,-118.983345,3.478357553,297.4996643,2375346.5,5116.151367,2418,43
11,664,114.1820905,22.3764958,143.7709961,294.7960815,-0.06879995,100419.4063,0.000283862,-121.4510498,3.503834724,146.5195313,3542057.5,5773.041016,3203,31
12,664,114.16871,22.322169,173.4500122,294.994751,-0.063572094,100451.4375,0.000379303,-123.3420868,3.763460398,747.2966919,14594804,7989.836426,1219,62
13,664,114.1412676,22.2848775,222.7966309,295.0557861,-0.042853791,100524.2344,0.000292704,-123.6753769,3.824611902,878.6085205,9484429,7007.274414,3177,35
14,664,114.1573973,22.2475352,195.8807526,295.2359314,-0.03806676,100593.3047,0.000446788,-125.7641525,4.094114304,65.48966217,3044803.5,3876.920654,4216,33
16,664,113.9405757,22.2885187,362.7178345,295.0558777,-0.039277483,100861.9297,2.74E-05,-118.8001938,3.847541332,45.69812012,965836.125,4032.332031,4305,42
17,664,114.1805181,22.2801689,167.267746,295.1990662,-0.059472829,100539.1797,0.000559562,-125.620842,4.060461998,429.8672791,7206084,6894.862305,1186,77
18,664,114.1565745,22.2820584,199.9030762,295.1147156,-0.048460398,100532.2031,0.000395417,-124.46492,3.920987844,83.59503174,8509086,8754.413086,1607,78
1,665,114.0201883,22.4449437,174.3773193,296.8964539,-0.015099248,100822.4766,0.00017253,-141.5313263,2.535203934,47.30091095,3953495.75,4815.681152,2834,49
3,665,114.1258166,22.4969545,126.7241287,296.7631836,-0.062796034,100650.0859,0.000564735,-145.627182,2.290248632,156.3011627,3624076.25,5897.47168,4868,44
4,665,114.3581838,22.4712708,61.48020935,297.0948181,-0.029965203,100902.3672,0.000443243,-154.0482941,3.262080193,2.127234221,199027.9844,417.5441284,-3000,12
5,665,114.2286697,22.309823,117.9870529,297.2470398,-0.058501415,100588.7969,0.00117437,-152.5714569,4.181550503,571.750061,3221332.75,5677.513184,2289,45
6,665,114.1572091,22.3310969,208.2644806,297.0916748,-0.061336391,100431.0156,0.000999064,-150.2982635,3.573112726,557.522583,10587726,6553.90625,3091,55
7,665,114.1269531,22.3568159,212.6946869,297.0201721,-0.06626419,100420.2734,0.000943959,-148.7932892,3.201476574,231.998703,2478207,5969.117676,2855,43
8,665,114.1120975,22.3716276,180.7090759,296.9878235,-0.065334059,100452.0156,0.000869684,-147.9554901,3.020596981,672.036499,5056594,6791.028809,2419,45
9,665,114.256814,22.3182558,87.21350861,297.3020325,-0.054308429,100721.1094,0.001120947,-153.1500244,4.314277649,407.3021851,1751836.5,4787.187988,4898,16
10,665,113.9742504,22.3911527,240.8842316,297.0930176,-0.035564091,100952.25,0.000743614,-141.2328339,2.849467754,297.4996643,2375346.5,5116.151367,2418,57
11,665,114.1820905,22.3764958,126.0580597,296.9934387,-0.067523994,100411.6328,0.000972182,-150.394989,3.317204237,146.5195313,3542057.5,5773.041016,3203,34
14,665,114.1573973,22.2475352,126.8184662,297.2809448,-0.03474183,100585.5938,0.000867577,-151.0551453,4.148641109,65.48966217,3044803.5,3876.920654,4216,29
15,665,114.2167934,22.2827772,110.3186874,297.2852478,-0.05703954,100574.3047,0.001251354,-152.4367828,4.297629833,1421.89978,2995995.75,4814.834961,5715,39
16,665,113.9405757,22.2885187,262.8883362,297.2443848,-0.036461465,100846.9766,0.000831132,-141.9439087,3.292945862,45.69812012,965836.125,4032.332031,4305,47
17,665,114.1805181,22.2801689,146.2565613,297.2479553,-0.055512376,100532.0859,0.001196502,-151.5743408,4.12705183,429.8672791,7206084,6894.862305,1186,74
18,665,114.1565745,22.2820584,181.6321411,297.2040405,-0.045341033,100524.5938,0.000923301,-150.7073517,3.909982681,83.59503174,8509086,8754.413086,1607,70
1,666,114.0201883,22.4449437,119.6571274,296.7225952,-0.010984842,100927.875,0.005339688,-143.4292755,2.876870394,47.30091095,3953495.75,4815.681152,2834,41
3,666,114.1258166,22.4969545,106.2387543,296.6424561,-0.045213688,100755.7734,0.014474456,-146.6421204,2.6178689,156.3011627,3624076.25,5897.47168,4868,42
4,666,114.3581838,22.4712708,78.09822083,296.9865112,-0.021601779,101008.5469,0.007310658,-153.7348785,3.637588739,2.127234221,199027.9844,417.5441284,-3000,11
5,666,114.2286697,22.309823,127.162323,297.0262146,-0.046552397,100692.8828,0.027017612,-152.5854034,4.54342556,571.750061,3221332.75,5677.513184,2289,44
6,666,114.1572091,22.3310969,158.9748077,296.85849,-0.048529759,100534.8828,0.028349711,-150.6342163,3.943880081,557.522583,10587726,6553.90625,3091,55
7,666,114.1269531,22.3568159,155.4862366,296.788147,-0.051365353,100524.2422,0.030314906,-149.3500366,3.574252605,231.998703,2478207,5969.117676,2855,42
8,666,114.1120975,22.3716276,150.6422729,296.7639771,-0.049935255,100556.1484,0.028845603,-148.6412048,3.388203859,672.036499,5056594,6791.028809,2419,40
9,666,114.256814,22.3182558,111.893486,297.0945435,-0.042266835,100825.6328,0.023932649,-153.070282,4.675022125,407.3021851,1751836.5,4787.187988,4898,15
10,666,113.9742504,22.3911527,166.9767456,296.8638916,-0.025046987,101057.25,0.015346141,-143.2288513,3.218251705,297.4996643,2375346.5,5116.151367,2418,53
11,666,114.1820905,22.3764958,138.8184509,296.7891235,-0.053105421,100515.9688,0.027034396,-150.6708984,3.68452239,146.5195313,3542057.5,5773.041016,3203,29
12,666,114.16871,22.322169,159.9794159,296.8882141,-0.048401579,100548.1172,0.028269304,-151.0479126,4.076458454,747.2966919,14594804,7989.836426,1219,76
13,666,114.1412676,22.2848775,169.1112213,296.9317627,-0.032045566,100620.0625,0.019876573,-150.5561523,4.128015995,878.6085205,9484429,7007.274414,3177,31
14,666,114.1573973,22.2475352,150.4676971,297.0353088,-0.028372992,100689.1484,0.01883431,-151.3753662,4.50755167,65.48966217,3044803.5,3876.920654,4216,26
15,666,114.2167934,22.2827772,130.6283264,297.0522766,-0.046055138,100678.0313,0.028409244,-152.5117493,4.655810833,1421.89978,2995995.75,4814.834961,5715,38
16,666,113.9405757,22.2885187,222.9628906,296.9984436,-0.025314391,100950.6797,0.019042585,-143.8161316,3.717751026,45.69812012,965836.125,4032.332031,4305,36
17,666,114.1805181,22.2801689,145.9177246,297.007782,-0.044904798,100635.6719,0.028022973,-151.7856293,4.487279415,429.8672791,7206084,6894.862305,1186,79
18,666,114.1565745,22.2820584,152.5643158,296.9632568,-0.036411434,100628.2734,0.022669464,-151.0408325,4.273764133,83.59503174,8509086,8754.413086,1607,71
1,667,114.0201883,22.4449437,130.3516388,296.7740173,-0.012586867,101044.0234,0.000950426,-156.8995361,2.859138966,47.30091095,3953495.75,4815.681152,2834,41
3,667,114.1258166,22.4969545,101.6100998,296.6077576,-0.050715633,100872.1328,0.003416237,-159.6358185,2.616378069,156.3011627,3624076.25,5897.47168,4868,34
4,667,114.3581838,22.4712708,67.14104462,296.8587036,-0.023902055,101128.1016,0.001619204,-164.1937408,3.666668177,2.127234221,199027.9844,417.5441284,-3000,9
5,667,114.2286697,22.309823,55.70077896,296.9989929,-0.050946251,100813.4609,0.004789544,-161.6182098,4.648697376,571.750061,3221332.75,5677.513184,2289,39
6,667,114.1572091,22.3310969,69.91945648,296.8623962,-0.052956507,100654.1016,0.004561269,-160.8117981,4.040254593,557.522583,10587726,6553.90625,3091,48
7,667,114.1269531,22.3568159,73.74198151,296.8057251,-0.056236476,100642.625,0.004668115,-160.297287,3.660894394,231.998703,2478207,5969.117676,2855,38
8,667,114.1120975,22.3716276,73.39025879,296.7839966,-0.055145185,100674.125,0.004487709,-159.9805908,3.464181423,672.036499,5056594,6791.028809,2419,37
9,667,114.256814,22.3182558,54.8190155,297.0513611,-0.045473076,100946.4922,0.004476287,-161.9257813,4.778612137,407.3021851,1751836.5,4787.187988,4898,14
10,667,113.9742504,22.3911527,132.6016083,296.9587708,-0.030622803,101174.0703,0.002320719,-156.4059448,3.220696926,297.4996643,2375346.5,5116.151367,2418,43
11,667,114.1820905,22.3764958,68.94901276,296.7702942,-0.05687885,100634.6484,0.004605607,-161.2311401,3.763287306,146.5195313,3542057.5,5773.041016,3203,22
12,667,114.16871,22.322169,66.58106232,296.8873901,-0.052987974,100667.6406,0.004640665,-160.9573212,4.175438404,747.2966919,14594804,7989.836426,1219,70
13,667,114.1412676,22.2848775,63.0897522,296.944397,-0.035926156,100739.6797,0.003258736,-160.5127869,4.226204872,878.6085205,9484429,7007.274414,3177,28
14,667,114.1573973,22.2475352,53.76350784,297.0435791,-0.033075269,100809.625,0.003277102,-160.6407013,4.613360882,65.48966217,3044803.5,3876.920654,4216,23
15,667,114.2167934,22.2827772,56.11859512,297.036377,-0.05189199,100798.8672,0.004949722,-161.3537292,4.765762329,1421.89978,2995995.75,4814.834961,5715,36
16,667,113.9405757,22.2885187,115.2475739,297.098938,-0.031634573,101068.5625,0.003179363,-156.4981232,3.753487587,45.69812012,965836.125,4032.332031,4305,27
17,667,114.1805181,22.2801689,54.19065094,297.0059814,-0.050833799,100756.1328,0.004787127,-160.9780121,4.594564438,429.8672791,7206084,6894.862305,1186,70
18,667,114.1565745,22.2820584,61.94235611,296.9703369,-0.041035745,100748.2344,0.003797026,-160.6912842,4.37552166,83.59503174,8509086,8754.413086,1607,62
1,668,114.0201883,22.4449437,106.4769516,296.8437195,-0.012066154,101062.875,0.000880114,-170.6603088,3.045374155,47.30091095,3953495.75,4815.681152,2834,35
3,668,114.1258166,22.4969545,74.80589294,296.6508789,-0.047728263,100890.5781,0.004255768,-173.0391846,2.857539654,156.3011627,3624076.25,5897.47168,4868,32
4,668,114.3581838,22.4712708,28.92860985,296.7970581,-0.022700099,101147.5313,0.00127568,-173.8669586,3.91462183,2.127234221,199027.9844,417.5441284,-3000,7
5,668,114.2286697,22.309823,83.85508728,296.9778748,-0.051525,100833.5859,0.002739463,-170.3618164,4.687962055,571.750061,3221332.75,5677.513184,2289,38
6,668,114.1572091,22.3310969,157.5078735,296.8729248,-0.052224819,100674,0.002273672,-170.7236938,4.161354065,557.522583,10587726,6553.90625,3091,54
7,668,114.1269531,22.3568159,175.4665833,296.831665,-0.054461975,100662.4063,0.002341648,-171.0138702,3.828525066,231.998703,2478207,5969.117676,2855,36
8,668,114.1120975,22.3716276,167.0349579,296.81604,-0.053132568,100693.7266,0.002475655,-171.1883087,3.646694183,672.036499,5056594,6791.028809,2419,36
9,668,114.256814,22.3182558,69.17194366,297.0140686,-0.045932364,100966.7891,0.002957329,-170.3920441,4.803908348,407.3021851,1751836.5,4787.187988,4898,15
10,668,113.9742504,22.3911527,163.2053528,297.0309753,-0.02903812,101193.3984,0.003277034,-169.556427,3.383266926,297.4996643,2375346.5,5116.151367,2418,42
11,668,114.1820905,22.3764958,110.0763168,296.775116,-0.055519599,100654.2734,0.002692482,-171.5120697,3.92508173,146.5195313,3542057.5,5773.041016,3203,17
12,668,114.16871,22.322169,144.4336395,296.8930054,-0.052671786,100687.5547,0.002334818,-170.6150208,4.277528286,747.2966919,14594804,7989.836426,1219,78
13,668,114.1412676,22.2848775,139.5015411,296.9570007,-0.036044396,100759.6016,0.001596943,-170.2936859,4.310385227,878.6085205,9484429,7007.274414,3177,28
14,668,114.1573973,22.2475352,89.4539032,297.0480652,-0.034398608,100829.6094,0.001609567,-169.8307343,4.636663437,65.48966217,3044803.5,3876.920654,4216,25
15,668,114.2167934,22.2827772,92.06912994,297.0231934,-0.053118374,100818.9453,0.002578466,-170.0419769,4.779552937,1421.89978,2995995.75,4814.834961,5715,35
16,668,113.9405757,22.2885187,171.2903137,297.1867676,-0.031913754,101088.2813,0.001569901,-169.7633209,3.946588516,45.69812012,965836.125,4032.332031,4305,22
17,668,114.1805181,22.2801689,115.1726456,297.0052795,-0.051917031,100776.1172,0.002386421,-170.0518799,4.628126621,429.8672791,7206084,6894.862305,1186,79
18,668,114.1565745,22.2820584,126.6961975,296.9776611,-0.041556854,100768.1797,0.001877148,-170.18927,4.438980103,83.59503174,8509086,8754.413086,1607,66
1,670,114.0201883,22.4449437,99.45925903,296.0191956,-0.012719688,101090.2969,0.001253415,-169.1216278,3.119054794,47.30091095,3953495.75,4815.681152,3288,42
3,670,114.1258166,22.4969545,97.2717514,295.8500977,-0.05159989,100917.8047,0.003552235,-172.3966522,2.9300704,156.3011627,3624076.25,5897.47168,4597,36
4,670,114.3581838,22.4712708,93.36084747,296.1901855,-0.023307841,101174.1563,0.001060984,-170.7562103,4.235619068,2.127234221,199027.9844,417.5441284,-3000,11
5,670,114.2286697,22.309823,92.14592743,296.3942871,-0.054181363,100858.3438,0.004560837,-166.4445801,5.212167263,571.750061,3221332.75,5677.513184,2078,32
